allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	pQBR103	pQBR106p	pQBR11d	pQBR124	pQBR4	pQBR43	pQBR44d	pQBR47p	pQBR49	pQBR5	pQBR50d
g0437_0006	g0437	NA	PLDc-2 domain-containing protein	98	1	6	2.33	1	4	0	4	0	8	14	PLDc-2 domain-containing protein(14)	NA(14)	492	492	492.00	48	1					pQBR4_00461;pQBR4_00576	pQBR43_00207;pQBR43_00424;pQBR43_00460		pQBR47p_00207	pQBR49_00201;pQBR49_00478;pQBR49_00668	pQBR5_00525	pQBR50d_00416;pQBR50d_00448;pQBR50d_00563;pQBR50d_00602
g0495_0006	g0495	asnC	AsnC family protein	98	1	6	2.33	1	4	0	4	0	8	14	AsnC family protein(14)	asnC(14)	396	396	396.00	49	1					pQBR4_00476;pQBR4_00561	pQBR43_00192;pQBR43_00439;pQBR43_00475		pQBR47p_00192	pQBR49_00186;pQBR49_00493;pQBR49_00683	pQBR5_00510	pQBR50d_00431;pQBR50d_00463;pQBR50d_00548;pQBR50d_00587
g0124_0006	g0124	baeS	Signal transduction histidine kinase	98	1	6	2.33	1	4	0	4	0	8	14	Signal transduction histidine kinase(13):Sensor protein(1)	baeS(13):NA(1)	1194	1410	1394.57	50	1					pQBR4_00456;pQBR4_00581	pQBR43_00212;pQBR43_00419;pQBR43_00454		pQBR47p_00212	pQBR49_00206;pQBR49_00473;pQBR49_00663	pQBR5_00530	pQBR50d_00411;pQBR50d_00443;pQBR50d_00568;pQBR50d_00607
g0297_0006	g0297	NA	40-residue YVTN family beta-propeller repeat protein	98	1	6	2.33	1	4	0	4	0	8	14	40-residue YVTN family beta-propeller repeat protein(14)	NA(14)	1023	1023	1023.00	51	1					pQBR4_00465;pQBR4_00572	pQBR43_00203;pQBR43_00428;pQBR43_00464		pQBR47p_00203	pQBR49_00197;pQBR49_00482;pQBR49_00672	pQBR5_00521	pQBR50d_00420;pQBR50d_00452;pQBR50d_00559;pQBR50d_00598
g0622_0006	g0622	NA	Signal peptide protein	98	1	6	2.33	1	4	0	4	0	8	14	Signal peptide protein(14)	NA(14)	207	207	207.00	52	1					pQBR4_00453;pQBR4_00584	pQBR43_00215;pQBR43_00416;pQBR43_00451		pQBR47p_00215	pQBR49_00209;pQBR49_00470;pQBR49_00660	pQBR5_00533	pQBR50d_00408;pQBR50d_00440;pQBR50d_00571;pQBR50d_00610
g0114_1_0010	g0114_1	NA	Cystathionine gamma-lyase	98	1	6	1.83	1	3	0	4	0	5	11	Cystathionine gamma-lyase(11)	NA(11)	783	783	783.00	53	1					pQBR4_00448;pQBR4_00588	pQBR43_00219;pQBR43_00412		pQBR47p_00219	pQBR49_00213;pQBR49_00466;pQBR49_00656	pQBR5_00537	pQBR50d_00404;pQBR50d_00614
g0570_0006	g0570	NA	DUF1722 domain-containing protein	98	1	6	2.17	1	3	0	4	0	7	13	DUF1722 domain-containing protein(13)	NA(13)	297	297	297.00	54	1					pQBR4_00482;pQBR4_00555	pQBR43_00186;pQBR43_00445;pQBR43_00481		pQBR47p_00186	pQBR49_00180;pQBR49_00499;pQBR49_00689	pQBR5_00504	pQBR50d_00469;pQBR50d_00542;pQBR50d_00581
g0368_0006	g0368	ompR	DNA-binding response regulator%2C OmpR family%2C contains REC and winged-helix (wHTH) domain	98	1	6	2.33	1	4	0	4	0	8	14	DNA-binding response regulator%2C OmpR family%2C contains REC and winged-helix (wHTH) domain(14)	ompR(14)	678	678	678.00	55	1					pQBR4_00455;pQBR4_00582	pQBR43_00213;pQBR43_00418;pQBR43_00453		pQBR47p_00213	pQBR49_00207;pQBR49_00472;pQBR49_00662	pQBR5_00531	pQBR50d_00410;pQBR50d_00442;pQBR50d_00569;pQBR50d_00608
g0155_0006	g0155	NA	Phage protein	98	1	6	2.33	1	4	0	4	0	8	14	Phage protein(13):hypothetical protein(1)	NA(14)	330	657	633.64	56	1					pQBR4_00481;pQBR4_00556	pQBR43_00187;pQBR43_00444;pQBR43_00480		pQBR47p_00187	pQBR49_00181;pQBR49_00498;pQBR49_00688	pQBR5_00505	pQBR50d_00436;pQBR50d_00468;pQBR50d_00543;pQBR50d_00582
g0259_0006	g0259	NA	Transposase	98	1	6	2.17	1	3	0	4	0	7	13	Transposase(13)	NA(13)	1347	1347	1347.00	57	1					pQBR4_00484;pQBR4_00553	pQBR43_00184;pQBR43_00447;pQBR43_00483		pQBR47p_00184	pQBR49_00178;pQBR49_00501;pQBR49_00691	pQBR5_00502	pQBR50d_00471;pQBR50d_00540;pQBR50d_00579
g0530_0006	g0530	tnpB	IS66 family insertion sequence element accessory protein TnpB	98	1	6	2.33	1	4	0	4	0	8	14	IS66 family insertion sequence element accessory protein TnpB(14)	tnpB(14)	336	336	336.00	58	1					pQBR4_00473;pQBR4_00564	pQBR43_00195;pQBR43_00436;pQBR43_00472		pQBR47p_00195	pQBR49_00189;pQBR49_00490;pQBR49_00680	pQBR5_00513	pQBR50d_00428;pQBR50d_00460;pQBR50d_00551;pQBR50d_00590
g0581_0006	g0581	NA	DUF2933 domain-containing protein	98	1	6	2.33	1	4	0	4	0	8	14	DUF2933 domain-containing protein(14)	NA(14)	276	276	276.00	59	1					pQBR4_00463;pQBR4_00574	pQBR43_00205;pQBR43_00426;pQBR43_00462		pQBR47p_00205	pQBR49_00199;pQBR49_00480;pQBR49_00670	pQBR5_00523	pQBR50d_00418;pQBR50d_00450;pQBR50d_00561;pQBR50d_00600
g0532_0006	g0532	NA	DUF2790 domain-containing protein	98	1	6	1.83	1	3	0	4	0	5	11	DUF2790 domain-containing protein(11)	NA(11)	333	333	333.00	60	1					pQBR4_00446;pQBR4_00590	pQBR43_00221;pQBR43_00410		pQBR47p_00221	pQBR49_00215;pQBR49_00464;pQBR49_00654	pQBR5_00539	pQBR50d_00402;pQBR50d_00616
g0527_0006	g0527	cusF	Periplasmic Cu and Ag efflux protein CusF	98	1	6	2.33	1	4	0	4	0	8	14	Periplasmic Cu and Ag efflux protein CusF(14)	cusF(14)	342	342	342.00	61	1					pQBR4_00460;pQBR4_00577	pQBR43_00208;pQBR43_00423;pQBR43_00459		pQBR47p_00208	pQBR49_00202;pQBR49_00477;pQBR49_00667	pQBR5_00526	pQBR50d_00415;pQBR50d_00447;pQBR50d_00564;pQBR50d_00603
g0214_0006	g0214	cusA	Cu/Ag efflux pump CusA	98	1	6	2.33	1	4	0	4	0	8	14	Cu/Ag efflux pump CusA(14)	cusA(14)	3159	3159	3159.00	62	1					pQBR4_00459;pQBR4_00578	pQBR43_00209;pQBR43_00422;pQBR43_00458		pQBR47p_00209	pQBR49_00203;pQBR49_00476;pQBR49_00666	pQBR5_00527	pQBR50d_00414;pQBR50d_00446;pQBR50d_00565;pQBR50d_00604
g0267_0006	g0267	tolC	Outer membrane protein TolC	98	1	6	2.33	1	4	0	4	0	8	14	Outer membrane protein TolC(13):TolC family protein(1)	tolC(14)	783	1254	1220.36	63	1					pQBR4_00457;pQBR4_00580	pQBR43_00211;pQBR43_00420;pQBR43_00456		pQBR47p_00211	pQBR49_00205;pQBR49_00474;pQBR49_00664	pQBR5_00529	pQBR50d_00412;pQBR50d_00444;pQBR50d_00567;pQBR50d_00606
g0254_0006	g0254	cusF	Periplasmic Cu and Ag efflux protein CusF	98	1	6	2.33	1	4	0	4	0	8	14	Periplasmic Cu and Ag efflux protein CusF(14)	cusF(14)	1473	1473	1473.00	64	1					pQBR4_00458;pQBR4_00579	pQBR43_00210;pQBR43_00421;pQBR43_00457		pQBR47p_00210	pQBR49_00204;pQBR49_00475;pQBR49_00665	pQBR5_00528	pQBR50d_00413;pQBR50d_00445;pQBR50d_00566;pQBR50d_00605
g0464_0006	g0464	NA	DUF411 domain-containing protein	98	1	6	1.83	1	3	0	4	0	5	11	DUF411 domain-containing protein(11)	NA(11)	456	456	456.00	65	1					pQBR4_00447;pQBR4_00589	pQBR43_00220;pQBR43_00411		pQBR47p_00220	pQBR49_00214;pQBR49_00465;pQBR49_00655	pQBR5_00538	pQBR50d_00403;pQBR50d_00615
g0114_2_0008	g0114_2	NA	Transposase	98	1	6	2	1	3	0	4	0	6	12	Transposase(11):hypothetical protein(1)	NA(12)	285	963	906.50	66	1					pQBR4_00486;pQBR4_00551	pQBR43_00182;pQBR43_00449;pQBR43_00485		pQBR47p_00182	pQBR49_00176;pQBR49_00503;pQBR49_00693	pQBR5_00500	pQBR50d_00473;pQBR50d_00538
g0385_0006	g0385	NA	PINc domain-containing protein	98	1	6	2.33	1	4	0	4	0	8	14	PINc domain-containing protein(14)	NA(14)	642	642	642.00	67	1					pQBR4_00478;pQBR4_00559	pQBR43_00190;pQBR43_00441;pQBR43_00477		pQBR47p_00190	pQBR49_00184;pQBR49_00495;pQBR49_00685	pQBR5_00508	pQBR50d_00433;pQBR50d_00465;pQBR50d_00546;pQBR50d_00585
g0463_0006	g0463	NA	Signal peptide protein	98	1	6	2.33	1	4	0	4	0	8	14	Signal peptide protein(14)	NA(14)	456	456	456.00	68	1					pQBR4_00464;pQBR4_00573	pQBR43_00204;pQBR43_00427;pQBR43_00463		pQBR47p_00204	pQBR49_00198;pQBR49_00481;pQBR49_00671	pQBR5_00522	pQBR50d_00419;pQBR50d_00451;pQBR50d_00560;pQBR50d_00599
g0300_0006	g0300	NA	ImmA/IrrE family metallo-endopeptidase	98	1	6	2.33	1	4	0	4	0	8	14	ImmA/IrrE family metallo-endopeptidase(14)	NA(14)	1014	1014	1014.00	69	1					pQBR4_00477;pQBR4_00560	pQBR43_00191;pQBR43_00440;pQBR43_00476		pQBR47p_00191	pQBR49_00185;pQBR49_00494;pQBR49_00684	pQBR5_00509	pQBR50d_00432;pQBR50d_00464;pQBR50d_00547;pQBR50d_00586
g0566_0006	g0566	NA	DUF2090 domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	DUF2090 domain-containing protein(2)	NA(2)	303	303	303.00	70	1					pQBR4_00175		pQBR44d_00183				
g0555_0006	g0555	NA	AbiEi antitoxin of type IV toxin-antitoxin system	98	1	2	1	1	1	0	0	0	0	2	AbiEi antitoxin of type IV toxin-antitoxin system(2)	NA(2)	312	312	312.00	70	2					pQBR4_00176		pQBR44d_00182				
g0643_0006	g0643	NA	ANTAR domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	ANTAR domain-containing protein(2)	NA(2)	168	168	168.00	70	3					pQBR4_00177		pQBR44d_00181				
g0449_0006	g0449	NA	CHAD domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	CHAD domain-containing protein(2)	NA(2)	480	480	480.00	70	4					pQBR4_00178		pQBR44d_00180				
g0384_0006	g0384	NA	Uncharacterized protein PA14_35840	98	1	2	1	1	1	0	0	0	0	2	Uncharacterized protein PA14_35840(2)	NA(2)	645	645	645.00	70	5					pQBR4_00179		pQBR44d_00179				
g0304_0006	g0304	NA	Tn4652 cointegrate resolution protein	98	1	2	1	1	1	0	0	0	0	2	Tn4652 cointegrate resolution protein(2)	NA(2)	999	999	999.00	70	6					pQBR4_00180		pQBR44d_00178				
g0310_0006	g0310	xerD	Site-specific recombinase XerD	98	1	2	1	1	1	0	0	0	0	2	Site-specific recombinase XerD(2)	xerD(2)	972	972	972.00	70	7					pQBR4_00181		pQBR44d_00177				
g0603_0006	g0603	NA	MFS domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	MFS domain-containing protein(2)	NA(2)	237	237	237.00	70	8					pQBR4_00182		pQBR44d_00176				
g0554_0006	g0554	ykvA	DUF1232 domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	DUF1232 domain-containing protein(2)	ykvA(2)	312	312	312.00	70	9					pQBR4_00183		pQBR44d_00175				
g0430_0006	g0430	NA	hypothetical protein	98	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	507	507	507.00	70	10					pQBR4_00184		pQBR44d_00174				
g0320_0006	g0320	tnp	IS3 family ISPpu33 transposase ORF B	98	1	2	1	1	1	0	0	0	0	2	IS3 family ISPpu33 transposase ORF B(2)	tnp(2)	906	906	906.00	70	11					pQBR4_00185		pQBR44d_00173				
g0553_0006	g0553	tnp	IS3 family ISPpu33 transposase ORF A	98	1	2	1	1	1	0	0	0	0	2	IS3 family ISPpu33 transposase ORF A(2)	tnp(2)	312	312	312.00	70	12					pQBR4_00186		pQBR44d_00172				
g0586_0006	g0586	tnp	IS3 family transposase ORF A	98	1	2	1	1	1	0	0	0	0	2	IS3 family transposase ORF A(2)	tnp(2)	267	267	267.00	70	13					pQBR4_00187		pQBR44d_00171				
g0240_0006	g0240	mdoB	Phosphoglycerol transferase MdoB/OpgB%2C AlkP superfamily	98	1	2	1	1	1	0	0	0	0	2	Phosphoglycerol transferase MdoB/OpgB%2C AlkP superfamily(2)	mdoB(2)	1653	1653	1653.00	70	14					pQBR4_00188		pQBR44d_00170				
g0496_0006	g0496	NA	Diacylglycerol kinase	98	1	2	1	1	1	0	0	0	0	2	Diacylglycerol kinase(2)	NA(2)	396	396	396.00	70	15					pQBR4_00189		pQBR44d_00169				
g0296_0006	g0296	NA	hypothetical protein	98	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	1026	1026	1026.00	70	16					pQBR4_00190		pQBR44d_00168				
g0641_0006	g0641	NA	DUF3265 domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	DUF3265 domain-containing protein(2)	NA(2)	174	174	174.00	70	17					pQBR4_00191		pQBR44d_00167				
g0653_0006	g0653	NA	hypothetical protein	98	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	129	129	129.00	70	18					pQBR4_00192		pQBR44d_00166				
g0516_0006	g0516	czcI	Cobalt-zinc-cadmium resistance protein CzcI	98	1	2	1	1	1	0	0	0	0	2	Cobalt-zinc-cadmium resistance protein CzcI(2)	czcI(2)	360	360	360.00	70	19					pQBR4_00193		pQBR44d_00165				
g0560_0006	g0560	mreA	metal-sensing transcriptional repressor MreA	98	1	2	1	1	1	0	0	0	0	2	metal-sensing transcriptional repressor MreA(2)	mreA(2)	306	306	306.00	70	20					pQBR4_00194		pQBR44d_00164				
g0286_0006	g0286	mrdH	Ni(II)/Co(II) efflux transporter permease subunit MrdH	98	1	2	1	1	1	0	0	0	0	2	Ni(II)/Co(II) efflux transporter permease subunit MrdH(2)	mrdH(2)	1134	1134	1134.00	70	21					pQBR4_00195		pQBR44d_00163				
g0571_0006	g0571	NA	Transposase	98	1	2	1	1	1	0	0	0	0	2	Transposase(2)	NA(2)	297	297	297.00	70	22					pQBR4_00196		pQBR44d_00162				
g0514_0006	g0514	tnpC	Tn3 family transposase post-transcriptional regulator TnpC	98	1	2	1	1	1	0	0	0	0	2	Tn3 family transposase post-transcriptional regulator TnpC(2)	tnpC(2)	363	363	363.00	70	23					pQBR4_00197		pQBR44d_00161				
g0215_0006	g0215	NA	Tn3 family transposase	98	1	2	1	1	1	0	0	0	0	2	Tn3 family transposase(2)	NA(2)	3006	3006	3006.00	70	24					pQBR4_00198		pQBR44d_00160				
g0565_0006	g0565	NA	RNA-binding protein	98	1	2	1	1	1	0	0	0	0	2	RNA-binding protein(2)	NA(2)	303	303	303.00	71	1	pQBR103_00490		pQBR11d_00509								
g0647_0006	g0647	NA	hypothetical protein	98	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	159	159	159.00	72	1	pQBR103_00040		pQBR11d_00041								
g0195_0002	g0195	NA	Inner membrane protein	70	2	2	1	1	1	0	0	0	0	2	Inner membrane protein(2)	NA(2)	294	294	294.00	73	1	pQBR103_00158		pQBR11d_00174								
g0453_0006	g0453	parB	ParB domain-containing protein	98	1	2	1	1	1	0	0	0	0	2	ParB domain-containing protein(2)	parB(2)	468	468	468.00	74	1	pQBR103_00362		pQBR11d_00380								
g0231_0006	g0231	NA	Tyr recombinase domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Tyr recombinase domain-containing protein(1)	NA(1)	1899	1899	1899.00	75	1									pQBR49_00612		
g0222_0006	g0222	NA	Tyr recombinase domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Tyr recombinase domain-containing protein(1)	NA(1)	2202	2202	2202.00	75	2									pQBR49_00611		
g0443_0006	g0443	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	486	486	486.00	75	3									pQBR49_00610		
g0271_0006	g0271	NA	Tyr recombinase domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Tyr recombinase domain-containing protein(1)	NA(1)	1245	1245	1245.00	75	4									pQBR49_00609		
g0526_0006	g0526	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	351	351	351.00	75	5									pQBR49_00608		
g0211_0006	g0211	NA	NACHT domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	NACHT domain-containing protein(1)	NA(1)	3984	3984	3984.00	75	6									pQBR49_00607		
g0396_0006	g0396	xerC	Site-specific recombinase XerC	98	1	1	1	1	1	0	0	0	0	1	Site-specific recombinase XerC(1)	xerC(1)	621	621	621.00	75	7									pQBR49_00606		
g0552_0006	g0552	NA	Phage protein	98	1	1	1	1	1	0	0	0	0	1	Phage protein(1)	NA(1)	312	312	312.00	75	8									pQBR49_00605		
g0403_0006	g0403	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	606	606	606.00	75	9									pQBR49_00604		
g0329_0006	g0329	NA	Oxidoreductase%2C short chain dehydrogenase/reductase family	98	1	1	1	1	1	0	0	0	0	1	Oxidoreductase%2C short chain dehydrogenase/reductase family(1)	NA(1)	846	846	846.00	75	10									pQBR49_00603		
g0219_0006	g0219	NA	Putative flavoprotein involved in K+ transport	98	1	1	1	1	1	0	0	0	0	1	Putative flavoprotein involved in K+ transport(1)	NA(1)	2433	2433	2433.00	75	11									pQBR49_00602		
g0237_0006	g0237	alkJ	Alcohol dehydrogenase AlkJ	98	1	1	1	1	1	0	0	0	0	1	Alcohol dehydrogenase AlkJ(1)	alkJ(1)	1662	1662	1662.00	75	12									pQBR49_00601		
g0298_0006	g0298	araC	Transcriptional regulator%2C AraC family	98	1	1	1	1	1	0	0	0	0	1	Transcriptional regulator%2C AraC family(1)	araC(1)	1023	1023	1023.00	75	13									pQBR49_00600		
g0556_0006	g0556	NA	QslA-E domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	QslA-E domain-containing protein(1)	NA(1)	309	309	309.00	75	14									pQBR49_00599		
g0251_0006	g0251	NA	MFS transporter	98	1	1	1	1	1	0	0	0	0	1	MFS transporter(1)	NA(1)	1551	1551	1551.00	75	15									pQBR49_00597		
g0387_0006	g0387	NA	KstR2_1 protein	98	1	1	1	1	1	0	0	0	0	1	KstR2_1 protein(1)	NA(1)	639	639	639.00	75	16									pQBR49_00596		
g0401_0006	g0401	NA	Serine hydrolase family protein	98	1	1	1	1	1	0	0	0	0	1	Serine hydrolase family protein(1)	NA(1)	609	609	609.00	75	17									pQBR49_00595		
g0573_0006	g0573	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	291	291	291.00	75	18									pQBR49_00593		
g0575_0006	g0575	NA	Similarity	98	1	1	1	1	1	0	0	0	0	1	Similarity(1)	NA(1)	285	285	285.00	75	19									pQBR49_00591		
g0523_0006	g0523	NA	Peptidase A1 domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Peptidase A1 domain-containing protein(1)	NA(1)	357	357	357.00	75	20									pQBR49_00590		
g0602_0006	g0602	NA	Lipoprotein	98	1	1	1	1	1	0	0	0	0	1	Lipoprotein(1)	NA(1)	237	237	237.00	75	21									pQBR49_00589		
g0592_0006	g0592	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	261	261	261.00	75	22									pQBR49_00588		
g0590_0006	g0590	NA	DUF1801 domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	DUF1801 domain-containing protein(1)	NA(1)	264	264	264.00	75	23									pQBR49_00587		
g0652_0006	g0652	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	138	138	138.00	75	24									pQBR49_00586		
g0302_0006	g0302	NA	DUF3829 domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	DUF3829 domain-containing protein(1)	NA(1)	1014	1014	1014.00	75	25									pQBR49_00585		
g0249_0006	g0249	dnaJ	Molecular chaperone DnaJ	98	1	1	1	1	1	0	0	0	0	1	Molecular chaperone DnaJ(1)	dnaJ(1)	1569	1569	1569.00	75	26									pQBR49_00584		
g0596_0006	g0596	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	249	249	249.00	75	27									pQBR49_00583		
g0353_0006	g0353	NA	Methyltransf-12 domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Methyltransf-12 domain-containing protein(1)	NA(1)	714	714	714.00	75	28									pQBR49_00582		
g0295_0006	g0295	NA	DUF5677 domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	DUF5677 domain-containing protein(1)	NA(1)	1032	1032	1032.00	75	29									pQBR49_00581		
g0421_0006	g0421	NA	Alpha-E domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	Alpha-E domain-containing protein(1)	NA(1)	531	531	531.00	75	30									pQBR49_00580		
g0112_3_0016	g0112_3	NA	NAD-dependent protein deacylase	98	1	1	1	1	1	0	0	0	0	1	NAD-dependent protein deacylase(1)	NA(1)	837	837	837.00	75	31									pQBR49_00579		
g0457_0006	g0457	NA	Nicotinamide-nucleotide adenylyltransferase	98	1	1	1	1	1	0	0	0	0	1	Nicotinamide-nucleotide adenylyltransferase(1)	NA(1)	465	465	465.00	75	32									pQBR49_00578		
g0456_0006	g0456	NA	Fis family transcriptional regulator	98	1	1	1	1	1	0	0	0	0	1	Fis family transcriptional regulator(1)	NA(1)	465	465	465.00	75	33									pQBR49_00577		
g0340_0006	g0340	NA	DSHCT domain-containing protein	98	1	1	1	1	1	0	0	0	0	1	DSHCT domain-containing protein(1)	NA(1)	789	789	789.00	76	1			pQBR11d_00154								
g0637_0006	g0637	NA	Six-cysteine peptide SCIFF	98	1	1	1	1	1	0	0	0	0	1	Six-cysteine peptide SCIFF(1)	NA(1)	183	183	183.00	76	2			pQBR11d_00153								
g0242_0006	g0242	NA	Vitamin B12-dependent ribonucleoside-diphosphate reductase	98	1	1	1	1	1	0	0	0	0	1	Vitamin B12-dependent ribonucleoside-diphosphate reductase(1)	NA(1)	1644	1644	1644.00	76	3			pQBR11d_00152								
g0394_0006	g0394	NA	Thymidylate kinase	98	1	1	1	1	1	0	0	0	0	1	Thymidylate kinase(1)	NA(1)	627	627	627.00	76	4			pQBR11d_00151								
g0413_0006	g0413	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	552	552	552.00	76	5			pQBR11d_00150								
g0468_0006	g0468	NA	CPBP family intramembrane metalloprotease	98	1	1	1	1	1	0	0	0	0	1	CPBP family intramembrane metalloprotease(1)	NA(1)	444	444	444.00	77	1			pQBR11d_00332								
g0293_0006	g0293	NA	Mu-like prophage tail protein gpP	98	1	1	1	1	1	0	0	0	0	1	Mu-like prophage tail protein gpP(1)	NA(1)	1056	1056	1056.00	77	2			pQBR11d_00333								
g0157_0002	g0157	NA	Lipoprotein	70	2	1	2	2	2	0	1	0	1	2	Lipoprotein(1):hypothetical protein(1)	NA(2)	213	603	408.00	78	1									pQBR49_00594;pQBR49_00598		
g0434_0006	g0434	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	498	498	498.00	79	1							pQBR44d_00184				
g0477_0006	g0477	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	429	429	429.00	80	1			pQBR11d_00185								
g0525_0006	g0525	copL	CopL family metal-binding regulatory protein	98	1	1	1	1	1	0	0	0	0	1	CopL family metal-binding regulatory protein(1)	copL(1)	351	351	351.00	81	1						pQBR43_00455					
g0455_0006	g0455	NA	hypothetical protein	98	1	1	1	1	1	0	0	0	0	1	hypothetical protein(1)	NA(1)	468	468	468.00	82	1		pQBR106p_00018									
g0201_0001	g0201	NA	GMC-OxRdtase-N domain-containing protein	60	2	1	2	2	2	0	1	0	1	2	GMC-OxRdtase-N domain-containing protein(1):Phage portal protein(1)	NA(2)	240	246	243.00	83	1			pQBR11d_00002;pQBR11d_00148								
g0114_3_0009	g0114_3	NA	Transposase	98	1	1	1	1	1	0	0	0	0	1	Transposase(1)	NA(1)	957	957	957.00	84	1											pQBR50d_00576
